user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre,churn_risk_score,churned
user_2577,62,Female,Mumbai,Marathi,Laptop,UPI,False,0,2023-12-09 20:25:03.645964,2025-09-29 20:25:03.645964,22,24352.79,0.61,Afternoon,4,Sci-Fi,3.764815321512762,1
user_2578,32,Male,Kolkata,Marathi,Desktop,Net Banking,True,1,2022-04-13 20:25:03.645965,2022-12-09 20:25:03.645965,8,7875.42,0.5,Evening,6,Documentary,3.1068546900725824,0
user_2579,53,Male,Chennai,Tamil,Laptop,UPI,False,1,2024-01-08 20:25:03.645967,2027-09-19 20:25:03.645967,45,37566.78,0.54,Afternoon,2,Drama,4.200022972662195,1
user_2580,31,Male,Chennai,Bengali,Laptop,UPI,True,1,2021-08-07 20:25:03.645969,2022-06-03 20:25:03.645969,10,10484.37,0.59,Evening,3,Action,2.3035433833708403,0
user_2581,64,Female,Pune,Tamil,Desktop,UPI,True,0,2024-08-06 20:25:03.645971,2024-10-05 20:25:03.645971,2,2306.65,0.4,Evening,1,Sci-Fi,4.127237765095125,1
user_2582,55,Female,Mumbai,Hindi,Desktop,Wallet,False,1,2024-06-22 20:25:03.645973,2026-08-11 20:25:03.645973,26,27480.8,0.81,Night,2,Romance,3.3694363503195355,0
user_2583,61,Female,Hyderabad,English,Laptop,Debit Card,True,0,2023-06-18 20:25:03.645975,2024-12-09 20:25:03.645975,18,21311.36,0.97,Night,5,Drama,0.7023695253655386,0
user_2584,21,Female,Ahmedabad,Bengali,Smart TV,Debit Card,True,1,2022-12-01 20:25:03.645977,2024-05-24 20:25:03.645977,18,14183.74,0.92,Night,7,Comedy,1.2809627771431293,0
user_2585,56,Male,Pune,Bengali,Smart TV,Credit Card,False,0,2024-02-09 20:25:03.645979,2024-06-08 20:25:03.645979,4,4119.51,0.63,Afternoon,7,Drama,5.517957315689164,1
user_2586,29,Male,Bangalore,Bengali,Desktop,Credit Card,False,1,2023-04-09 20:25:03.645981,2024-11-29 20:25:03.645981,20,18251.9,0.38,Evening,2,Drama,3.880606670410306,1
user_2587,69,Female,Kolkata,Hindi,Smart TV,Wallet,True,1,2022-05-03 20:25:03.645983,2023-07-27 20:25:03.645983,15,16617.22,0.56,Night,1,Comedy,2.6720639206091903,0
user_2588,36,Male,Kolkata,Bengali,Tablet,UPI,True,0,2022-05-30 20:25:03.645985,2024-06-18 20:25:03.645985,25,22626.44,0.64,Afternoon,6,Documentary,1.836317158798263,0
user_2589,54,Male,Ahmedabad,Spanish,Tablet,Debit Card,False,1,2023-07-27 20:25:03.645986,2026-02-11 20:25:03.645986,31,24367.85,0.43,Night,6,Sci-Fi,2.8919562258502416,0
user_2590,23,Male,Hyderabad,Tamil,Laptop,Net Banking,True,0,2022-08-16 20:25:03.645988,2026-02-26 20:25:03.645988,43,41811.74,0.59,Evening,5,Drama,1.6774247131848345,0
user_2591,25,Male,Mumbai,English,Tablet,Wallet,True,1,2024-03-09 20:25:03.645990,2027-05-23 20:25:03.645990,39,34077.19,0.33,Night,2,Action,2.296045915937819,0
user_2592,68,Female,Hyderabad,Hindi,Desktop,Net Banking,False,0,2024-10-20 20:25:03.645992,2027-09-05 20:25:03.645992,35,40688.27,0.49,Evening,3,Thriller,3.345560695777643,0
user_2593,37,Female,Bangalore,Hindi,Tablet,Wallet,False,0,2022-01-13 20:25:03.645994,2023-09-05 20:25:03.645994,20,19350.99,0.96,Evening,7,Sci-Fi,2.7171390730963862,0
user_2594,66,Male,Ahmedabad,Tamil,Mobile,Credit Card,True,0,2022-10-01 20:25:03.645996,2023-07-28 20:25:03.645996,10,8706.57,0.73,Afternoon,6,Thriller,3.3390526356819796,0
user_2595,69,Male,Chennai,Marathi,Mobile,Credit Card,True,0,2023-06-17 20:25:03.645998,2026-10-29 20:25:03.645998,41,39409.05,0.77,Night,7,Drama,1.4738098728688964,0
user_2596,28,Female,Delhi,Spanish,Smart TV,Net Banking,True,0,2021-12-10 20:25:03.646001,2024-03-29 20:25:03.646001,28,32424.72,0.76,Afternoon,5,Thriller,2.3811549324033394,0
user_2597,22,Female,Hyderabad,Hindi,Mobile,Wallet,True,0,2021-12-09 20:25:03.646002,2023-01-03 20:25:03.646002,13,11265.77,0.35,Evening,1,Documentary,4.153192590168338,1
user_2598,44,Male,Kolkata,Telugu,Tablet,Credit Card,True,1,2024-04-12 20:25:03.646004,2026-04-02 20:25:03.646004,24,25746.41,0.97,Evening,6,Drama,0.4816057878865625,0
user_2599,33,Female,Bangalore,Marathi,Mobile,UPI,True,1,2023-07-09 20:25:03.646006,2024-10-31 20:25:03.646006,16,13430.69,0.36,Morning,6,Romance,2.368377669068428,0
user_2600,55,Male,Chennai,Telugu,Mobile,Net Banking,True,1,2021-06-13 20:25:03.646008,2021-09-11 20:25:03.646008,3,2337.83,0.6,Evening,7,Drama,3.1651567798799993,0
user_2601,32,Male,Delhi,English,Tablet,Debit Card,True,0,2022-01-25 20:25:03.646010,2025-01-09 20:25:03.646010,36,41472.68,0.3,Afternoon,1,Horror,3.131610100343214,0
user_2602,62,Male,Chennai,Telugu,Laptop,Credit Card,False,0,2023-02-08 20:25:03.646012,2023-04-09 20:25:03.646012,2,2318.34,0.8,Evening,7,Action,4.114776859006289,1
user_2603,40,Male,Bangalore,Spanish,Desktop,UPI,True,0,2022-11-23 20:25:03.646014,2026-01-06 20:25:03.646014,38,43454.29,0.52,Night,3,Drama,1.3765735014361047,0
user_2604,35,Female,Hyderabad,Hindi,Laptop,Net Banking,True,0,2023-06-07 20:25:03.646016,2024-10-29 20:25:03.646016,17,19396.6,0.39,Night,4,Action,1.8681542224409928,0
user_2605,52,Female,Pune,Marathi,Desktop,Debit Card,True,1,2022-12-12 20:25:03.646018,2024-06-04 20:25:03.646018,18,16010.25,0.64,Morning,1,Comedy,3.2832436646502656,0
user_2606,38,Female,Mumbai,Telugu,Tablet,Wallet,True,0,2024-07-06 20:25:03.646020,2026-08-25 20:25:03.646020,26,28743.28,0.73,Morning,3,Thriller,2.132587558061793,0
user_2607,37,Male,Ahmedabad,Hindi,Tablet,Wallet,True,1,2024-10-22 20:25:03.646022,2025-05-20 20:25:03.646022,7,6151.71,0.96,Night,7,Drama,1.7420177795373866,0
user_2608,48,Male,Bangalore,Hindi,Tablet,Wallet,True,0,2023-12-02 20:25:03.646024,2026-09-17 20:25:03.646024,34,41371.49,0.84,Afternoon,4,Horror,1.6537924892226354,0
user_2609,66,Male,Kolkata,Bengali,Mobile,Net Banking,True,0,2022-04-17 20:25:03.646026,2024-11-02 20:25:03.646026,31,27611.81,0.46,Evening,1,Drama,2.0844787228779023,0
user_2610,21,Male,Delhi,Marathi,Desktop,Debit Card,True,0,2024-12-02 20:25:03.646027,2027-04-21 20:25:03.646027,29,28987.18,0.47,Night,3,Drama,1.7703564392404125,0
user_2611,36,Female,Ahmedabad,Spanish,Mobile,Wallet,False,0,2023-09-29 20:25:03.646029,2025-06-20 20:25:03.646029,21,19235.93,0.94,Evening,5,Drama,2.6315859742892793,0
user_2612,43,Male,Chennai,Bengali,Smart TV,Wallet,True,0,2024-11-23 20:25:03.646031,2026-04-17 20:25:03.646031,17,20535.67,0.7,Morning,6,Action,2.1235720793542594,0
user_2613,18,Male,Mumbai,Telugu,Mobile,Debit Card,True,0,2023-03-15 20:25:03.646033,2026-02-27 20:25:03.646033,36,33429.3,0.5,Night,5,Romance,2.0075545213244026,0
user_2614,49,Female,Chennai,English,Smart TV,Wallet,True,0,2021-11-17 20:25:03.646035,2022-03-17 20:25:03.646035,4,3927.93,0.33,Night,1,Comedy,4.577399995571755,1
user_2615,62,Male,Kolkata,Spanish,Smart TV,Net Banking,True,1,2024-05-02 20:25:03.646037,2026-07-21 20:25:03.646037,27,26274.66,0.99,Afternoon,5,Action,1.8596316279081466,0
user_2616,52,Other,Pune,Marathi,Mobile,Wallet,False,0,2024-08-19 20:25:03.646039,2024-09-18 20:25:03.646039,1,1090.72,0.47,Morning,6,Documentary,6.595590221361276,1
user_2617,62,Female,Ahmedabad,Marathi,Desktop,Debit Card,False,1,2023-07-04 20:25:03.646041,2024-08-27 20:25:03.646041,14,14017.78,0.53,Evening,5,Documentary,2.9946792215533478,0
user_2618,27,Male,Pune,Marathi,Desktop,Debit Card,True,0,2022-09-30 20:25:03.646042,2023-04-28 20:25:03.646042,7,6649.26,0.97,Evening,6,Thriller,2.3083321533712575,0
user_2619,54,Male,Bangalore,Hindi,Laptop,Credit Card,True,0,2022-03-27 20:25:03.646044,2023-08-19 20:25:03.646044,17,16759.33,0.93,Evening,5,Thriller,0.3326126733308207,0
user_2620,36,Male,Chennai,Telugu,Desktop,Debit Card,True,1,2021-08-27 20:25:03.646046,2023-06-18 20:25:03.646046,22,21789.72,0.65,Night,1,Comedy,1.6201894288436818,0
user_2621,55,Male,Delhi,Spanish,Desktop,UPI,True,1,2023-04-20 20:25:03.646048,2027-02-28 20:25:03.646048,47,47087.75,0.38,Evening,6,Sci-Fi,1.4616844487432479,0
user_2622,57,Female,Ahmedabad,Bengali,Laptop,Debit Card,True,0,2022-02-13 20:25:03.646050,2023-12-05 20:25:03.646050,22,20954.65,0.5,Morning,6,Thriller,2.5184975221087655,0
user_2623,44,Female,Delhi,Marathi,Mobile,UPI,True,1,2023-01-08 20:25:03.646052,2024-04-02 20:25:03.646052,15,12991.03,0.49,Evening,7,Sci-Fi,1.310668766347546,0
user_2624,34,Female,Hyderabad,English,Smart TV,Credit Card,True,0,2023-04-04 20:25:03.646054,2023-10-01 20:25:03.646054,6,5499.13,0.62,Afternoon,7,Horror,4.111601061738424,1
user_2625,32,Female,Delhi,Spanish,Mobile,Debit Card,True,3,2024-03-25 20:25:03.646056,2026-09-11 20:25:03.646056,30,28441.94,0.89,Night,4,Comedy,1.5515643102272296,0
user_2626,28,Male,Chennai,Spanish,Laptop,Credit Card,True,1,2023-02-24 20:25:03.646058,2024-07-18 20:25:03.646058,17,14271.54,0.72,Evening,5,Comedy,1.2702817843913246,0
user_2627,53,Male,Kolkata,Bengali,Mobile,Credit Card,True,0,2023-07-17 20:25:03.646060,2025-06-06 20:25:03.646060,23,27079.93,0.53,Evening,7,Action,1.2590360426175387,0
user_2628,68,Female,Chennai,Marathi,Laptop,Wallet,True,1,2022-07-30 20:25:03.646062,2025-11-11 20:25:03.646062,40,34661.09,0.61,Afternoon,4,Drama,2.2505300758675038,0
user_2629,56,Female,Ahmedabad,Hindi,Smart TV,Net Banking,True,0,2023-12-03 20:25:03.646064,2024-01-02 20:25:03.646064,1,926.74,0.34,Evening,1,Horror,5.582933605851869,1
user_2630,49,Female,Hyderabad,Bengali,Tablet,Debit Card,False,1,2024-08-30 20:25:03.646065,2028-07-10 20:25:03.646065,47,37916.71,0.38,Afternoon,5,Drama,4.154002315096134,1
user_2631,28,Female,Mumbai,Telugu,Mobile,Credit Card,True,1,2023-10-04 20:25:03.646067,2026-12-17 20:25:03.646067,39,33699.06,0.34,Morning,4,Action,2.6336450054459037,0
user_2632,27,Female,Mumbai,Hindi,Desktop,Credit Card,True,1,2023-01-09 20:25:03.646069,2024-01-04 20:25:03.646069,12,9734.61,0.81,Evening,2,Action,3.179380170358537,0
user_2633,20,Female,Pune,Tamil,Desktop,UPI,True,0,2023-03-08 20:25:03.646071,2024-07-30 20:25:03.646071,17,16796.21,0.33,Night,5,Comedy,2.485219600905144,0
user_2634,18,Male,Hyderabad,Bengali,Mobile,Debit Card,True,0,2022-09-30 20:25:03.646073,2026-07-11 20:25:03.646073,46,55044.37,0.32,Evening,7,Drama,1.7624993201064416,0
user_2635,33,Male,Ahmedabad,Spanish,Tablet,Debit Card,False,2,2023-12-30 20:25:03.646075,2026-12-14 20:25:03.646075,36,28839.63,0.68,Evening,4,Comedy,3.722258170334344,1
user_2636,55,Female,Bangalore,Marathi,Tablet,Wallet,True,0,2021-12-21 20:25:03.646077,2022-04-20 20:25:03.646077,4,4051.14,0.81,Evening,5,Comedy,3.079100330675743,0
user_2637,69,Female,Ahmedabad,Marathi,Mobile,Wallet,True,2,2021-08-29 20:25:03.646078,2023-08-19 20:25:03.646078,24,21969.77,0.48,Night,6,Romance,2.630078091863565,0
user_2638,47,Male,Chennai,Hindi,Tablet,Credit Card,True,0,2024-10-30 20:25:03.646081,2026-04-23 20:25:03.646081,18,21728.69,0.78,Night,2,Action,2.159563118700763,0
user_2639,45,Female,Kolkata,English,Mobile,Net Banking,False,0,2022-01-09 20:25:03.646082,2024-09-25 20:25:03.646082,33,29991.32,0.7,Afternoon,3,Thriller,3.7910000170533182,1
user_2640,44,Male,Mumbai,Spanish,Tablet,UPI,True,1,2022-06-03 20:25:03.646084,2026-02-12 20:25:03.646084,45,40851.51,0.47,Evening,2,Romance,2.292042165746073,0
user_2641,18,Female,Ahmedabad,Tamil,Smart TV,Debit Card,True,0,2024-03-12 20:25:03.646086,2027-12-22 20:25:03.646086,46,56997.83,0.83,Night,1,Romance,1.9320284452238554,0
user_2642,29,Male,Bangalore,Telugu,Smart TV,Debit Card,True,0,2023-07-17 20:25:03.646088,2025-03-08 20:25:03.646088,20,23915.05,0.91,Night,5,Drama,1.2662381479500153,0
user_2643,36,Female,Ahmedabad,Tamil,Mobile,Credit Card,False,2,2023-12-26 20:25:03.646090,2025-10-16 20:25:03.646090,22,23261.45,0.71,Evening,6,Documentary,3.665203002507255,1
user_2644,27,Male,Chennai,Bengali,Tablet,UPI,True,1,2023-11-10 20:25:03.646092,2027-06-22 20:25:03.646092,44,39327.89,0.79,Evening,4,Drama,1.4075747505759277,0
user_2645,40,Male,Mumbai,Telugu,Smart TV,Credit Card,True,0,2024-10-14 20:25:03.646094,2028-02-26 20:25:03.646094,41,37157.78,0.4,Night,7,Horror,1.9252288992043005,0
user_2646,68,Female,Ahmedabad,English,Tablet,Net Banking,True,0,2022-03-26 20:25:03.646096,2022-11-21 20:25:03.646096,8,9687.58,0.8,Night,5,Thriller,2.46202824048567,0
user_2647,20,Male,Kolkata,Tamil,Mobile,Credit Card,True,0,2023-09-07 20:25:03.646098,2027-07-18 20:25:03.646098,47,46211.33,1.0,Night,3,Comedy,0.2851347096138288,0
user_2648,32,Female,Ahmedabad,Spanish,Smart TV,Wallet,False,1,2023-10-15 20:25:03.646099,2026-07-31 20:25:03.646099,34,29139.54,0.37,Evening,3,Drama,3.159289116781168,0
user_2649,49,Male,Bangalore,Marathi,Laptop,Wallet,True,1,2023-09-02 20:25:03.646101,2025-06-23 20:25:03.646101,22,22900.44,0.38,Afternoon,7,Thriller,2.635594521144168,0
user_2650,59,Male,Bangalore,Bengali,Desktop,UPI,True,0,2023-02-14 20:25:03.646103,2026-06-28 20:25:03.646103,41,50539.3,0.68,Morning,5,Thriller,1.8842748611403892,0
user_2651,64,Male,Mumbai,Marathi,Desktop,Net Banking,False,0,2022-12-31 20:25:03.646105,2026-11-10 20:25:03.646105,47,57509.16,0.41,Evening,3,Romance,3.014962598298204,0
user_2652,51,Female,Chennai,Tamil,Mobile,Net Banking,True,1,2021-10-21 20:25:03.646107,2023-12-10 20:25:03.646107,26,20513.82,0.31,Night,3,Horror,2.030805623522221,0
user_2653,19,Female,Ahmedabad,Hindi,Smart TV,Debit Card,False,1,2022-01-30 20:25:03.646108,2025-01-14 20:25:03.646108,36,31574.22,0.33,Evening,1,Drama,4.600816898395795,1
user_2654,18,Female,Pune,Spanish,Mobile,UPI,True,1,2023-09-06 20:25:03.646110,2026-11-19 20:25:03.646110,39,31892.98,0.44,Night,6,Drama,1.1961219957722915,0
user_2655,66,Female,Delhi,English,Laptop,Debit Card,True,0,2021-12-27 20:25:03.646112,2023-12-17 20:25:03.646112,24,22289.79,0.44,Evening,1,Drama,2.0414038842410034,0
user_2656,20,Male,Bangalore,Bengali,Tablet,UPI,True,1,2024-05-03 20:25:03.646114,2028-03-13 20:25:03.646114,47,40242.23,0.88,Night,3,Horror,0.47933131761444947,0
user_2657,45,Other,Mumbai,Marathi,Mobile,Wallet,False,0,2022-11-02 20:25:03.646116,2023-03-02 20:25:03.646116,4,3699.89,0.71,Evening,7,Thriller,4.247223963560169,1
user_2658,23,Male,Pune,English,Mobile,Wallet,True,0,2024-03-22 20:25:03.646118,2026-11-07 20:25:03.646118,32,34330.77,0.53,Afternoon,1,Sci-Fi,3.1500735088184153,0
user_2659,56,Male,Ahmedabad,Hindi,Smart TV,Net Banking,True,0,2023-02-15 20:25:03.646120,2025-05-05 20:25:03.646120,27,24200.72,0.7,Morning,4,Romance,1.9315203445202815,0
user_2660,41,Male,Hyderabad,Telugu,Smart TV,Net Banking,True,0,2022-02-22 20:25:03.646122,2024-12-08 20:25:03.646122,34,39210.05,0.76,Evening,2,Romance,2.031392745434037,0
user_2661,47,Female,Pune,Marathi,Smart TV,Credit Card,True,0,2023-09-17 20:25:03.646124,2027-03-30 20:25:03.646124,43,53595.54,0.65,Night,4,Romance,1.6812298779684036,0
user_2662,49,Male,Chennai,English,Mobile,Debit Card,False,0,2022-10-28 20:25:03.646126,2026-04-10 20:25:03.646126,42,47938.39,0.76,Evening,1,Action,3.2391760624721866,0
user_2663,63,Female,Bangalore,Hindi,Laptop,Wallet,True,0,2023-06-17 20:25:03.646128,2025-06-06 20:25:03.646128,24,21228.17,0.78,Afternoon,6,Drama,1.7158789781986763,0
user_2664,50,Female,Delhi,Hindi,Tablet,Wallet,True,0,2021-10-30 20:25:03.646130,2022-02-27 20:25:03.646130,4,4220.11,0.91,Evening,5,Drama,2.849250864535971,0
user_2665,27,Female,Delhi,English,Tablet,Credit Card,True,0,2024-09-02 20:25:03.646132,2028-03-15 20:25:03.646132,43,52012.92,0.58,Evening,1,Comedy,1.6333841975058576,0
user_2666,32,Male,Chennai,Tamil,Mobile,Net Banking,True,0,2023-12-19 20:25:03.646133,2027-01-02 20:25:03.646133,37,32102.05,0.82,Night,7,Romance,1.077943350059769,0
user_2667,21,Male,Chennai,Hindi,Mobile,Credit Card,False,1,2024-09-17 20:25:03.646135,2027-07-04 20:25:03.646135,34,30157.8,0.72,Evening,7,Drama,2.3177286304842157,0
user_2668,38,Male,Bangalore,Bengali,Laptop,Net Banking,False,1,2023-11-28 20:25:03.646137,2026-01-16 20:25:03.646137,26,22687.09,0.58,Evening,6,Sci-Fi,3.132201652634249,0
user_2669,65,Male,Bangalore,Telugu,Mobile,Debit Card,True,0,2022-09-03 20:25:03.646139,2025-11-16 20:25:03.646139,39,44797.86,0.83,Night,4,Comedy,1.3852720767930249,0
user_2670,39,Male,Mumbai,Spanish,Smart TV,UPI,False,0,2022-03-01 20:25:03.646141,2023-10-22 20:25:03.646141,20,23806.9,0.45,Afternoon,2,Thriller,4.920526516739233,1
user_2671,65,Male,Ahmedabad,Spanish,Tablet,Wallet,True,1,2021-08-14 20:25:03.646143,2021-09-13 20:25:03.646143,1,916.33,0.81,Night,4,Romance,3.371476573184556,0
user_2672,20,Female,Chennai,Tamil,Laptop,Debit Card,True,0,2021-07-07 20:25:03.646145,2022-11-29 20:25:03.646145,17,17613.85,0.61,Night,7,Romance,1.3188784486693237,0
user_2673,28,Female,Delhi,Bengali,Desktop,UPI,True,2,2021-07-18 20:25:03.646146,2023-07-08 20:25:03.646146,24,18691.13,0.68,Night,3,Comedy,2.369752644374192,0
user_2674,41,Male,Mumbai,Tamil,Desktop,Credit Card,True,0,2023-11-16 20:25:03.646148,2027-07-28 20:25:03.646148,45,52384.44,0.82,Evening,6,Drama,1.3859205561440175,0
user_2675,24,Male,Hyderabad,Tamil,Smart TV,Net Banking,True,0,2021-06-20 20:25:03.646150,2022-09-13 20:25:03.646150,15,17029.38,0.8,Night,5,Comedy,1.5049021172130104,0
user_2676,49,Female,Ahmedabad,Telugu,Desktop,Wallet,True,1,2023-01-09 20:25:03.646152,2024-09-30 20:25:03.646152,21,22841.23,0.81,Afternoon,7,Action,2.307881278707032,0
user_2677,65,Male,Mumbai,Hindi,Mobile,Debit Card,True,0,2021-12-17 20:25:03.646154,2023-10-08 20:25:03.646154,22,26164.27,0.33,Evening,6,Action,1.7096300618904818,0
user_2678,51,Male,Chennai,Spanish,Desktop,UPI,True,2,2022-07-23 20:25:03.646156,2026-06-02 20:25:03.646156,47,41896.06,0.99,Afternoon,7,Horror,2.099508630184861,0
user_2679,24,Other,Delhi,English,Tablet,Net Banking,True,1,2023-10-27 20:25:03.646158,2027-02-08 20:25:03.646158,40,41905.68,0.87,Evening,3,Thriller,1.1232038956946746,0
user_2680,40,Male,Mumbai,Telugu,Laptop,Net Banking,True,0,2024-02-13 20:25:03.646160,2025-09-05 20:25:03.646160,19,21818.81,0.36,Afternoon,6,Drama,2.61183418850469,0
user_2681,56,Male,Bangalore,Tamil,Laptop,Net Banking,False,0,2022-06-22 20:25:03.646161,2023-04-18 20:25:03.646161,10,10371.86,0.77,Night,4,Drama,4.294326106767553,1
user_2682,56,Male,Pune,Telugu,Desktop,Wallet,True,2,2024-09-11 20:25:03.646163,2027-10-26 20:25:03.646163,38,41165.5,0.69,Evening,3,Romance,2.082124153913357,0
user_2683,23,Female,Pune,Hindi,Tablet,Wallet,True,0,2022-08-21 20:25:03.646165,2024-05-12 20:25:03.646165,21,24895.79,0.41,Evening,5,Action,2.0411702653156722,0
user_2684,48,Female,Kolkata,Hindi,Smart TV,Wallet,True,0,2023-08-11 20:25:03.646167,2025-02-01 20:25:03.646167,18,21669.63,0.59,Afternoon,7,Horror,2.70571227651335,0
user_2685,37,Female,Kolkata,Tamil,Smart TV,Net Banking,True,0,2021-12-23 20:25:03.646169,2024-11-07 20:25:03.646169,35,39800.11,0.43,Evening,6,Thriller,1.4816923728147366,0
user_2686,39,Male,Kolkata,Telugu,Smart TV,Credit Card,True,1,2022-02-13 20:25:03.646171,2023-01-09 20:25:03.646171,11,9314.2,0.91,Evening,4,Drama,1.75931417573079,0
user_2687,40,Female,Delhi,Hindi,Desktop,Net Banking,True,1,2024-04-25 20:25:03.646173,2025-07-19 20:25:03.646173,15,14230.42,0.96,Evening,3,Action,0.8686711766238222,0
user_2688,52,Male,Ahmedabad,Hindi,Smart TV,Credit Card,True,1,2023-12-28 20:25:03.646175,2026-07-15 20:25:03.646175,31,25898.01,0.92,Morning,2,Thriller,1.8274580485556071,0
user_2689,56,Female,Chennai,Marathi,Smart TV,Credit Card,False,0,2022-05-02 20:25:03.646177,2022-07-31 20:25:03.646177,3,3353.33,0.72,Morning,4,Thriller,4.8205883185365375,1
user_2690,19,Other,Ahmedabad,Telugu,Desktop,Credit Card,True,0,2024-04-02 20:25:03.646178,2027-02-16 20:25:03.646178,35,37686.21,0.87,Afternoon,2,Horror,2.2515334672534046,0
user_2691,63,Male,Pune,Hindi,Laptop,UPI,True,0,2023-09-01 20:25:03.646180,2025-04-23 20:25:03.646180,20,24168.8,0.68,Evening,3,Romance,1.020981035500407,0
user_2692,58,Male,Delhi,English,Desktop,Wallet,False,2,2024-04-03 20:25:03.646182,2025-04-28 20:25:03.646182,13,12023.57,0.55,Evening,2,Thriller,5.558571681040141,1
user_2693,43,Female,Pune,Hindi,Mobile,Net Banking,True,1,2024-02-17 20:25:03.646184,2026-11-03 20:25:03.646184,33,33205.28,0.89,Evening,7,Sci-Fi,0.7182143191588984,0
user_2694,35,Other,Pune,Marathi,Laptop,UPI,True,3,2023-09-07 20:25:03.646186,2024-01-05 20:25:03.646186,4,3292.93,0.51,Morning,6,Sci-Fi,4.991539732839789,1
user_2695,18,Female,Delhi,Tamil,Smart TV,Wallet,True,1,2023-06-17 20:25:03.646188,2025-09-04 20:25:03.646188,27,25450.64,0.83,Evening,1,Thriller,1.4377398775654613,0
user_2696,60,Male,Mumbai,Telugu,Tablet,Credit Card,True,1,2022-12-30 20:25:03.646190,2023-07-28 20:25:03.646190,7,5817.62,0.43,Morning,6,Romance,3.8361725402432465,1
user_2697,37,Female,Mumbai,Hindi,Tablet,Credit Card,False,0,2023-12-26 20:25:03.646192,2026-03-15 20:25:03.646192,27,31787.08,0.85,Night,5,Thriller,2.2448167069622027,0
user_2698,53,Female,Bangalore,Spanish,Mobile,UPI,True,0,2022-11-25 20:25:03.646194,2025-01-13 20:25:03.646194,26,25559.34,0.35,Night,4,Documentary,2.1756507509269145,0
user_2699,33,Female,Delhi,Marathi,Tablet,UPI,False,0,2022-11-04 20:25:03.646195,2026-03-18 20:25:03.646195,41,49415.05,0.74,Morning,7,Documentary,3.7312373744941767,1
user_2700,60,Male,Ahmedabad,English,Mobile,Credit Card,False,0,2023-01-23 20:25:03.646197,2025-10-09 20:25:03.646197,33,37706.76,0.83,Afternoon,5,Comedy,3.169069677375448,0
user_2701,39,Female,Delhi,Telugu,Tablet,UPI,True,0,2022-04-12 20:25:03.646199,2024-07-30 20:25:03.646199,28,30070.77,0.96,Morning,5,Drama,1.4562093581797073,0
user_2702,20,Male,Ahmedabad,Tamil,Laptop,Wallet,True,1,2022-05-18 20:25:03.646201,2024-09-04 20:25:03.646201,28,26947.31,0.71,Afternoon,1,Drama,2.9919659244287096,0
user_2703,28,Female,Delhi,Marathi,Desktop,UPI,True,0,2022-12-04 20:25:03.646203,2026-01-17 20:25:03.646203,38,45686.0,0.88,Afternoon,6,Action,1.4082484885077708,0
user_2704,21,Male,Ahmedabad,Telugu,Desktop,Credit Card,False,0,2023-11-09 20:25:03.646205,2027-02-21 20:25:03.646205,40,45727.0,0.34,Evening,1,Documentary,4.414521213813087,1
user_2705,34,Female,Bangalore,Hindi,Desktop,Credit Card,True,1,2022-10-10 20:25:03.646207,2026-05-22 20:25:03.646207,44,37428.94,0.38,Afternoon,1,Horror,3.1283388681022735,0
user_2706,67,Male,Ahmedabad,Marathi,Tablet,Debit Card,True,0,2022-04-24 20:25:03.646209,2024-07-12 20:25:03.646209,27,24547.65,0.68,Afternoon,4,Action,1.5531843342853584,0
user_2707,32,Female,Mumbai,Marathi,Tablet,Net Banking,False,0,2021-09-18 20:25:03.646211,2024-07-04 20:25:03.646211,34,40026.09,0.34,Evening,4,Documentary,3.8669254720160624,1
user_2708,35,Male,Mumbai,English,Laptop,Debit Card,False,0,2023-07-08 20:25:03.646213,2026-06-22 20:25:03.646213,36,44349.31,0.48,Night,7,Comedy,3.2233621747982912,0
user_2709,52,Male,Chennai,Marathi,Laptop,Wallet,True,0,2022-03-05 20:25:03.646215,2025-08-16 20:25:03.646215,42,51849.1,0.68,Evening,6,Horror,0.7573085812604342,0
user_2710,43,Male,Bangalore,Bengali,Tablet,UPI,False,0,2023-03-23 20:25:03.646216,2026-06-05 20:25:03.646216,39,41338.3,0.86,Evening,3,Thriller,2.205733367647205,0
user_2711,62,Male,Kolkata,English,Laptop,Credit Card,True,0,2024-08-03 20:25:03.646218,2026-05-25 20:25:03.646218,22,26269.3,0.54,Evening,5,Action,1.1807147610210453,0
user_2712,66,Male,Pune,Tamil,Laptop,Wallet,False,1,2024-06-20 20:25:03.646220,2024-10-18 20:25:03.646220,4,3806.21,0.3,Morning,6,Thriller,6.349803254130133,1
user_2713,41,Male,Bangalore,Tamil,Smart TV,Debit Card,True,0,2022-10-25 20:25:03.646222,2023-01-23 20:25:03.646222,3,2785.38,0.62,Night,6,Horror,3.1658762308352077,0
user_2714,68,Female,Mumbai,Tamil,Laptop,Credit Card,True,1,2024-01-15 20:25:03.646224,2026-04-04 20:25:03.646224,27,30474.99,0.47,Morning,2,Action,3.331135413312711,0
user_2715,48,Male,Pune,Hindi,Desktop,Net Banking,True,0,2021-11-29 20:25:03.646226,2025-04-12 20:25:03.646226,41,39888.35,0.94,Afternoon,6,Sci-Fi,1.188956549769829,0
